id,name,vernacular_name,category,type,state_ut,district_city,latitude,longitude,asi_id,unesco_ref,dynasty_ruler,period_century,architectural_style,materials_construction,dimensions_area,sub_features_scannable,combat_historical_narrative,tactical_visiting_info,nearby_cluster,government_source,kaggle_sources,vision_class_label,photo_url
IND-GJ-21,Vijay Vilas Palace,વિજય વિલાસ પેલેસ (Vijay Vilas Mandvi),State Heritage Monument & Royal Coastal Estate,Rajput Red Sandstone Coastal Beach Palace,Gujarat,"Kutch District, Mandvi",22.8258,69.3139,Kutch Royal Trust / State Heritage,Royal Seaside Palace of the Maharaos of Kutch,Jadeja Rajput Dynasty (Maharao Vijayaraji of Kutch),1929 CE (Early 20th Century),Classical Rajput-Mughal Fusion with Jali screens and Bengal Chhatris,"Carved Red Sandstone from Orchha and Rajasthan, Colored glass windows, Teak woodwork",Estate: 450 acres on private Arabian Sea beach; 3-storey palace with central high dome,"Central Rajput Bulbous Dome flanked by Bengal-style Chhatris, Surrounding Stone Jharokha Balconies overlooking Arabian Sea, Royal Private Beach promenade, Extensive Sandstone Jali Lattice screens","Commissioned as a summer coastal retreat by Maharao Vijayaraji of Kutch, constructed under the supervision of royal architects from Jaipur, Rajasthan, and stone carvers from Mewar and Bengal. Features a private 2-km pristine sandy beach on the Arabian Sea with its own sanctuary of blue bulls (Nilgai) and migratory flamingoes. Frequently featured in Indian cinema (notably 'Hum Dil De Chuke Sanam').",Open 09:00 AM to 01:00 PM & 03:00 PM to 06:00 PM daily. Royal rooftop accessible for viewing the Arabian Sea coastline.,"Mandvi Dhow Shipbuilding Yards (8 km), 72 Jinalaya Jain Temples (15 km), Bhuj (60 km)",Maharao of Kutch Estate Trust & Gujarat Tourism,pranavgautam29/indian-historical-monuments,,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/A_Dargah_on_mound_near_Vijay_Vilas_Palace%2C_Mandvi%2C_Kutch%2C_Gujarat.jpg/960px-A_Dargah_on_mound_near_Vijay_Vilas_Palace%2C_Mandvi%2C_Kutch%2C_Gujarat.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
IND-GJ-22,Bhadra Fort & Teen Darwaza,ભદ્રનો કિલ્લો અને ત્રણ દરવાજા (Bhadra Fort),Centrally Protected Monument (ASI),Founding Citadel & Ceremonial Triple Gateway,Gujarat,"Ahmedabad District, Old Ahmedabad",23.0247,72.58,W-GJ-16,Component of Historic City of Ahmadabad UNESCO Site 1551,Gujarat Sultanate (Sultan Ahmed Shah),1411 CE (15th Century),Indo-Islamic Gujarat Military Citadel Architecture,"Dressed Red Sandstone, Yellow Sandstone, Teak timbering, Lime concrete",Citadel Area: 43 acres; 14 rounded defensive bastions; Teen Darwaza: 25ft high triple arches,"Teen Darwaza (Triple Arched Gateway where royal decrees were read out), Bhadrakali Temple in citadel courtyard, Royal Palace Pavilion with carved wooden balconies, Azam Khan Sarai Clock Tower (Installed 1878), 14 Defensive Stone Bastions","Constructed in 1411 CE as the fortified royal citadel immediately after Sultan Ahmed Shah founded the city of Ahmedabad on the banks of the Sabarmati River. Teen Darwaza ('Three Gates') served as the monumental ceremonial gateway leading from the fort into the grand royal square (Maidan-e-Shahi), from where sultans inspected marches and threw gold coins to crowds. An eternal flame has been kept lit inside a niche in Teen Darwaza for over 600 years, honoring Goddess Lakshmi.",Open 09:00 AM to 05:00 PM daily. The pedestrian plaza connecting Bhadra Fort to Teen Darwaza is a vibrant traditional open bazaar.,"Sidi Saiyyed Mosque (500m), Jama Masjid (800m), Sabarmati Riverfront (600m)",Archaeological Survey of India (Vadodara Circle),pranavgautam29/indian-historical-monuments; ayushkhaire/indian-forts,,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/Teen-Darwaza.jpg/960px-Teen-Darwaza.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
IND-GJ-23,Jama Masjid of Ahmedabad,જામા મસ્જિદ (Jama Masjid Ahmedabad),Centrally Protected Monument (ASI),Monumental Sultanate Friday Mosque,Gujarat,"Ahmedabad District, Old City, Manek Chowk",23.0236,72.5878,W-GJ-17,Component of Historic City of Ahmadabad UNESCO Site 1551,Gujarat Sultanate (Sultan Ahmed Shah I),1424 CE (15th Century),Indo-Islamic Synthesis with Hindu & Jain Temple Trabeated Pillars,"Chiselled Yellow Sandstone, White marble floor inlays, Interlocking post-and-lintel stone columns",Courtyard: 75m x 66m; Prayer hall supported by 260 carved stone pillars with 15 domes,"260 Intricately Carved Stone Pillars (Carved by local Hindu/Jain artisans with bell and chain motifs), 15 Central Domes with Raised Clerestory Lanterns for natural airflow, Royal Mezzanine Muluk-Khana (Purdah gallery for royal women), Central Ablution Water Basin, Shaking minarets bases (Destroyed in 1819 earthquake)","Constructed in 1424 by Sultan Ahmed Shah, celebrated as one of the finest mosques in the Indian subcontinent. Demonstrates exceptional syncretism: local Hindu and Jain stone carvers were employed, who integrated traditional temple motifs (hanging bell-and-chain pendants, lotus rosettes) into the 260 columns. The clerestory ceiling design creates natural convection currents, drawing hot air upward and keeping the vast prayer hall cool even in 45°C summers.",Open 06:00 AM to 08:00 PM (Closed to non-Muslim tourists during congregational prayer times). Barefoot entry mandatory; scarves provided for head covering.,"Manek Chowk Night Food Market (100m), Teen Darwaza (400m), Badshah no Hajiro (Royal Tomb, 150m)",Archaeological Survey of India (Vadodara Circle),pranavgautam29/indian-historical-monuments,,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/Jama_Masjid%2CAhmedabad_1.JPG/960px-Jama_Masjid%2CAhmedabad_1.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
IND-GJ-24,Jhulta Minar (The Shaking Minarets of Sidi Bashir),ઝૂલતા મીનારા (Jhulta Minar),Centrally Protected Monument (ASI),Acoustic & Structural Mechanical Resonance Wonder,Gujarat,"Ahmedabad District, Sakar Bazar / Sarangpur",23.02,72.6,W-GJ-18,Component of Ahmedabad Heritage Matrix,"Gujarat Sultanate (Sidi Bashir, slave of Sultan Ahmed Shah)",1452 CE (15th Century),Indo-Islamic Carved Sandstone Minaret Architecture,"Yellow Sandstone with deep ornamental stone carvings, Flexible mortar joints",Height: 21.3 m (70 ft); Three storeys with carved stone balconies,"Three-Storey Fluted Sandstone Minarets with stone brackets, Carved Balcony balustrades, Connecting Archway, Internal Spiral Staircase","One of the most perplexing mechanical engineering mysteries of medieval India: when one minaret is shaken or vibrated gently at the top, the other minaret begins to oscillate in resonance after a few seconds, while the connecting stone arch between them remains completely motionless. British engineers in the 19th century even partially dismantled one minaret to discover the secret mechanism but could not decipher the flexible engineering joints, and were unable to put it back together.",Open 09:00 AM to 05:00 PM daily. Located right outside Ahmedabad Junction (Kalupur) Railway Station. Physical climbing of minarets restricted by ASI to preserve structural integrity.,"Ahmedabad Kalupur Railway Station (adjacent, 100m), Jama Masjid (1.8 km), Teen Darwaza (2.2 km)",Archaeological Survey of India (Vadodara Circle),pranavgautam29/indian-historical-monuments,,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/Jhulta_Minar%2C_Bibiji_Masjid.jpg/960px-Jhulta_Minar%2C_Bibiji_Masjid.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
IND-GJ-25,Sabarmati Ashram (Hriday Kunj),સાબરમતી આશ્રમ / હૃદય કુંજ (Sabarmati Ashram),National Memorial & Freedom Sanctuary,National Freedom Headquarters & Gandhian Heritage Site,Gujarat,"Ahmedabad District, Sabarmati",23.0606,72.58,National Memorial (Ministry of Culture),National Sacred Historic Monument of India,Mahatma Gandhi (Mohandas Karamchand Gandhi),1917 – 1930 CE (Early 20th Century),Minimalist Vernacular Indigenous Architecture (Charles Correa Memorial Museum),"White-washed lime walls, Mangalore terracotta tiled roofs, Teakwood pillars, Polished stone floors",Ashram grounds: 36 acres overlooking the tranquil Sabarmati River,"Hriday Kunj (The humble cottage of Mahatma Gandhi and Kasturba Gandhi containing Gandhi's original spinning charkha, round glasses, and writing desk), Magan Niwas, Vinoba Kutir, Nandini Guest House, Charles Correa Memorial Museum (1963)","The spiritual and political headquarters from which Mahatma Gandhi directed India's non-violent struggle for freedom from 1917 to 1930. On March 12, 1930, Gandhi marched out of this ashram with 78 volunteers on the historic 385-km Dandi Salt March, vowing never to return to the ashram until India had achieved Purna Swaraj (total independence) from the British Empire.","Open 08:30 AM to 06:30 PM daily, 365 days a year. Free admission for all visitors. Serene riverfront promenade. Daily spinning wheel demonstrations.","Sabarmati Riverfront Promenade, Dandi Bridge (1 km), Sidi Saiyyed Mosque (4.5 km)",Sabarmati Ashram Preservation and Memorial Trust (SAPMT) & Ministry of Culture,pranavgautam29/indian-historical-monuments,,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/GANDHI_ASHRAM_03.jpg/960px-GANDHI_ASHRAM_03.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
IND-GJ-26,Lakhpat Fort & Gurdwara Pehli Patshahi,લખપત કિલ્લો (Lakhpat Fort),Centrally Protected Monument (ASI),Historic Ghost Citadel & Indus Border Fortress,Gujarat,"Kutch District, Lakhpat",23.8297,68.7758,W-GJ-19,National Protected Western Frontier Fortress,Jadeja Rulers of Kutch (Jamadar Fateh Muhammad),1801 CE (Early 19th Century),Frontier Military Rampart & Coastal Fortress Architecture,"Dressed Hard Sandstone Blocks, Heavy crenellated battlements, Lime mortar",Fort Rampart Perimeter: 7 km continuous battlements; Overlooks Kori Creek and Great Rann of Kutch,"7-km Continuous Fortress Wall with Embrasures overlooking the Rann, Gurdwara Pehli Patshahi (UNESCO Heritage Award winner holding wooden footwear 'Khadau' of Guru Nanak Dev Ji), Tomb of Pir Ghaus Muhammad with intricate carvings, Ghost town ruins of historic merchant houses","Once a bustling maritime port generating 100,000 koris daily from maritime customs (hence 'Lakhpat' - the city of hundred thousands) when the Indus River flowed directly through it into the sea. Guru Nanak Dev Ji stayed here on his journey to Mecca. In 1819, a catastrophic 7.8-magnitude earthquake created the 'Allah Bund' (Mound of God), which permanently dammed and diverted the Indus River 100 km westward into Sindh, overnight turning Lakhpat into an evocative desert ghost town.","Open sunrise to sunset daily. Located at the extreme northwestern tip of India, 135 km from Bhuj. Langar meal served at the Gurdwara. Photography of border creek allowed from fort ramparts.","Koteshwar Mahadev Temple (35 km), Narayan Sarovar (33 km), Mata no Madh (50 km)",Archaeological Survey of India (Vadodara Circle) & Gujarat Tourism,pranavgautam29/indian-historical-monuments; ayushkhaire/indian-forts,,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/Kot_Lakhpat_in_Kutch_01.JPG/960px-Kot_Lakhpat_in_Kutch_01.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
IND-GJ-27,Taranga Jain Temple & Buddhist Caves,તારંગા જૈન મંદિર (Taranga Hill),Centrally Protected Monument (ASI),Monolithic Mountain Sanctuary & Rock-Cut Caves,Gujarat,"Mehsana District, Kheralu / Taranga",23.9989,72.7667,W-GJ-20,State Heritage Pilgrimage Mountain,Chaulukya / Solanki Dynasty (King Kumarapala),1161 CE (12th Century),Māru-Gurjara Temple Architecture (Mahaprasada style),"Yellow and Pink Sandstone, Dry-ashlar interlocking stone, Carved marble Tirthankara",Height: 43 m (142 ft); Perimeter: 45m x 30m plinth; Perched on Taranga Hill surrounded by forested peaks,"Central Colossal 2.75-meter Marble Idol of 2nd Tirthankara Ajitnath, 43-meter High Multi-tiered Shikhara, Ornate Carved Pillars with Apsaras and Musicians, Taranga Buddhist Rock-Cut Caves (Dating back to 4th century CE with Tara goddess carvings)","Constructed in 1161 CE by Chaulukya Emperor Kumarapala under the spiritual guidance of legendary Jain polymath Acharya Hemachandracharya. The grand Ajitnath temple stands on a high mountain plateau in the Aravalli range. Recent archaeological digs also uncovered ancient 4th-century CE rock-cut Buddhist grottoes and inscriptions dedicated to Buddhist Goddess Tara (giving 'Taranga' its name), proving millennia of multi-faith spiritual coexistence.",Open 06:00 AM to 06:00 PM daily. Excellent scenic mountain drive. Paved steps lead to the summit view.,"Vadnagar Historic Town (30 km), Dharoi Dam (15 km), Rani ki Vav Patan (80 km)",Archaeological Survey of India (Vadodara Circle) & Anandji Kalyanji Pedhi,pranavgautam29/indian-historical-monuments,,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/Ajitnatha.jpg/960px-Ajitnatha.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
IND-GJ-28,Sidhpur Havelis & Rudra Mahalaya Temple Ruins,સિદ્ધપુર રુદ્ર મહાલય અને હવેલીઓ (Sidhpur),Centrally Protected Monument (ASI),Colossal Solanki Temple Ruins & Victorian Bohra Wooden Havelis,Gujarat,"Patan District, Sidhpur",23.9167,72.3833,W-GJ-21,Tentative List (Bohra Havelis of Sidhpur),Solanki Dynasty (Mulraja & Siddharaj Jaisinh) & Dawoodi Bohra Merchant Guilds,Rudra Mahalaya: 943 – 1140 CE; Havelis: 1880 – 1920 CE,Solanki Mega-Temple Architecture & Victorian-Gothic-Baroque Wooden Havelis,"Giant Sandstone Megaliths, Burnt brick, Burma Teakwood with European pastel stucco","Rudra Mahalaya was a 3-storey temple with 1,600 pillars; Sidhpur Bohrwads feature over 1,000 havelis","Surviving Colossal 40-foot Carved Stone Torana Arches and Pillars of Rudra Mahalaya, Multi-Storey Pastel-Coloured Bohra Havelis with neo-classical pediments and wrought iron grilles, Bindu Sarovar (Holy Matrugaya pilgrimage ghat), Exquisite teakwood facade brackets","Sidhpur features two extraordinary architectural paradigms. The Rudra Mahalaya was once the largest and grandest temple in western India, described as a 3-storey temple resting on 1,600 pillars so magnificent that its torana archways still tower over the town despite being sacked by Alauddin Khilji in 1296. Just 1 km away stand the pastel-hued Dawoodi Bohra havelis—Europe-inspired neoclassical and art nouveau timber mansions built by wealthy sea merchants with imported Belgian glass and Italian balustrades.",Open sunrise to sunset. Located 30 km east of Patan and 115 km north of Ahmedabad along NH 41. Walking tours through the Bohrawad neighborhood are renowned among architectural photographers.,"Rani ki Vav Patan (30 km), Modhera Sun Temple (55 km), Taranga (45 km)",Archaeological Survey of India (Vadodara Circle),pranavgautam29/indian-historical-monuments,,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/Architecture_at_the_Rudra_Mahalaya_at_Sidhpur%2C_Gujarat.jpg/960px-Architecture_at_the_Rudra_Mahalaya_at_Sidhpur%2C_Gujarat.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
IND-GJ-29,Khambhalida Buddhist Caves,ખંભાલીડા બૌદ્ધ ગુફાઓ (Khambhalida Caves),State Protected Monument,Late Kushan / Gupta Rock-Cut Buddhist Monasteries,Gujarat,"Rajkot District, Jetpur / Gondal",21.7833,70.7333,W-GJ-22,State Heritage Rock-Cut Sanctuary,Western Kshatrapas / Gupta Era,4th – 5th Century CE,Rock-Cut Buddhist Chaitya & Vihara Architecture,Monolithic Limestone Cliffs overlooking a natural spring stream,Three rock-cut caves carved into limestone bank; Central cave has a Chaitya hall and stupa,"Colossal Lifesize Rock Relief of Bodhisattva Padmapani / Avalokiteshvara with lotus stalk, Lifesize Bodhisattva Vajrapani Relief, Rock-Cut Hemispherical Stupa inside Chaitya, Monks' Vihara residence cells","Discovered in 1958 by renowned archaeologist P.P. Pandya. The central Chaitya cave features one of the most magnificent early sculptural facades in Gujarat: flanking the entrance are two colossal, life-size figures of Bodhisattvas Avalokiteshvara and Vajrapani accompanied by dwarf attendants, carved with a flowing grace reminiscent of Gupta classical aesthetics.",Open 09:00 AM to 05:30 PM daily. Located 60 km south of Rajkot. Peaceful picnic and historical study environment.,"Gondal Naulakha Palace (25 km), Junagadh (55 km), Rajkot (60 km)","Department of Archaeology, Government of Gujarat",pranavgautam29/indian-historical-monuments,,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/Historic_heritage_sites_of_Gujarat_with_GPS_coordinates.jpg/960px-Historic_heritage_sites_of_Gujarat_with_GPS_coordinates.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
IND-GJ-30,Gop Temple (Earliest Structural Temple of Gujarat),ગોપ મંદિર (Gop Temple),Centrally Protected Monument (ASI),6th-Century CE Archaic Structural Stone Shrine,Gujarat,"Jamnagar District, Zinavari Gop, Jamjodhpur",22.1333,70.0833,W-GJ-23,Earliest Surviving Structural Temple in Gujarat,Maitraka Dynasty of Vallabhi,"6th Century CE (c. 550 – 575 CE, 1,450 years old)",Archaic Maitraka Temple Style with Gandhara & Gupta synthesis,"Local Yellow Dressed Limestone ashlar blocks laid without mortar, stepped pyramidal roof",Square Sanctum: 3.3m x 3.3m; Stepped tiered pyramidal roof: 7m high,"Stepped Pyramidal Tower with Kudu (Horseshoe) Gable Arches, Gandharan Greco-Buddhist influenced pediments, Chamfered Ashlar Stone Blocks without mortar, Trabeated stone doorway with river goddess jambs","Archaeologically revered as the oldest surviving structural stone temple in all of Gujarat. Dating to the mid-6th century CE, it stands on an elevated double terrace overlooking the Vartu River basin. Architecturally fascinating because its tiered pyramidal shikhara exhibits horseshoe arches containing figures that show unmistakable Gandharan-Kashmiri and Gupta influences, indicating ancient trans-continental trade and artistic transmission.",Open sunrise to sunset daily. Located 50 km south of Jamnagar. Essential destination for archaeologists and architectural historians.,"Jamnagar Marine National Park (55 km), Lakhota Palace Jamnagar (50 km), Dwarka (95 km)",Archaeological Survey of India (Vadodara Circle),pranavgautam29/indian-historical-monuments,,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/600_CE_Gop_Surya_temple%2C_Zinavari_Gujarat_plan%2C_1876_sketch.jpg/960px-600_CE_Gop_Surya_temple%2C_Zinavari_Gujarat_plan%2C_1876_sketch.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
